subscription_id,customer_id,plan_id,status,cycle_start,cycle_end
S01740,C02740,P2,ACTIVE,2025-03-01,2025-03-31
S01741,C02741,P2,ACTIVE,2025-03-01,2025-03-31
S01742,C02742,P2,ACTIVE,2025-03-01,2025-03-31
S01743,C02743,P1,ACTIVE,2025-03-01,2025-03-31
S01744,C02744,P2,ACTIVE,2025-03-01,2025-03-31
S01745,C02745,P2,ACTIVE,2025-03-01,2025-03-31
S01746,C02746,P4,ACTIVE,2025-03-01,2025-03-31
S01747,C02747,P1,ACTIVE,2025-03-01,2025-03-31
S01748,C02748,P1,ACTIVE,2025-03-01,2025-03-31
S01749,C02749,P2,ACTIVE,2025-03-01,2025-03-31
S01750,C02750,P2,ACTIVE,2025-03-01,2025-03-31
S01751,C02751,P1,SUSPENDED,2025-03-01,2025-03-31
S01752,C02752,P2,ACTIVE,2025-03-01,2025-03-31
S01753,C02753,P1,ACTIVE,2025-03-01,2025-03-31
S01754,C02754,P4,ACTIVE,2025-03-01,2025-03-31
S01755,C02755,P3,ACTIVE,2025-03-01,2025-03-31
S01756,C02756,P3,ACTIVE,2025-03-01,2025-03-31
S01757,C02757,P2,ACTIVE,2025-03-01,2025-03-31
S01758,C02758,P1,ACTIVE,2025-03-01,2025-03-31
S01759,C02759,P2,ACTIVE,2025-03-01,2025-03-31
S01760,C02760,P4,ACTIVE,2025-03-01,2025-03-31
S01761,C02761,P1,ACTIVE,2025-03-01,2025-03-31
S01762,C02762,P1,ACTIVE,2025-03-01,2025-03-31
S01763,C02763,P2,ACTIVE,2025-03-01,2025-03-31
S01764,C02764,P2,CANCELLED,2025-03-01,2025-03-31
S01765,C02765,P1,CANCELLED,2025-03-01,2025-03-31
S01766,C02766,P3,ACTIVE,2025-03-01,2025-03-31
S01767,C02767,P2,ACTIVE,2025-03-01,2025-03-31
S01768,C02768,P1,ACTIVE,2025-03-01,2025-03-31
S01769,C02769,P1,ACTIVE,2025-03-01,2025-03-31
S01770,C02770,P1,ACTIVE,2025-03-01,2025-03-31
S01771,C02771,P1,ACTIVE,2025-03-01,2025-03-31
S01772,C02772,P2,ACTIVE,2025-03-01,2025-03-31
S01773,C02773,P4,ACTIVE,2025-03-01,2025-03-31
S01774,C02774,P1,ACTIVE,2025-03-01,2025-03-31
S01775,C02775,P1,ACTIVE,2025-03-01,2025-03-31
S01776,C02776,P2,ACTIVE,2025-03-01,2025-03-31
S01777,C02777,P4,SUSPENDED,2025-03-01,2025-03-31
S01778,C02778,P2,ACTIVE,2025-03-01,2025-03-31
S01779,C02779,P3,ACTIVE,2025-03-01,2025-03-31
S01780,C02780,P1,ACTIVE,2025-03-01,2025-03-31
S01781,C02781,P3,ACTIVE,2025-03-01,2025-03-31
S01782,C02782,P2,ACTIVE,2025-03-01,2025-03-31
S01783,C02783,P1,ACTIVE,2025-03-01,2025-03-31
S01784,C02784,P1,ACTIVE,2025-03-01,2025-03-31
S01785,C02785,P4,ACTIVE,2025-03-01,2025-03-31
S01786,C02786,P3,ACTIVE,2025-03-01,2025-03-31
S01787,C02787,P4,ACTIVE,2025-03-01,2025-03-31
S01788,C02788,P3,ACTIVE,2025-03-01,2025-03-31
S01789,C02789,P4,ACTIVE,2025-03-01,2025-03-31
S01790,C02790,P4,CANCELLED,2025-03-01,2025-03-31
S01791,C02791,P4,ACTIVE,2025-03-01,2025-03-31
S01792,C02792,P1,ACTIVE,2025-03-01,2025-03-31
S01793,C02793,P1,ACTIVE,2025-03-01,2025-03-31
S01794,C02794,P2,ACTIVE,2025-03-01,2025-03-31
S01795,C02795,P2,ACTIVE,2025-03-01,2025-03-31
S01796,C02796,P2,ACTIVE,2025-03-01,2025-03-31
S01797,C02797,P1,ACTIVE,2025-03-01,2025-03-31
S01798,C02798,P1,CANCELLED,2025-03-01,2025-03-31
S01799,C02799,P2,ACTIVE,2025-03-01,2025-03-31
S01800,C02800,P2,CANCELLED,2025-03-01,2025-03-31
S01801,C02801,P1,ACTIVE,2025-03-01,2025-03-31
S01802,C02802,P2,ACTIVE,2025-03-01,2025-03-31
S01803,C02803,P1,ACTIVE,2025-03-01,2025-03-31
S01804,C02804,P2,ACTIVE,2025-03-01,2025-03-31
S01805,C02805,P3,ACTIVE,2025-03-01,2025-03-31
S01806,C02806,P1,ACTIVE,2025-03-01,2025-03-31
S01807,C02807,P1,CANCELLED,2025-03-01,2025-03-31
S01808,C02808,P2,ACTIVE,2025-03-01,2025-03-31
S01809,C02809,P4,ACTIVE,2025-03-01,2025-03-31
S01810,C02810,P1,ACTIVE,2025-03-01,2025-03-31
S01811,C02811,P3,ACTIVE,2025-03-01,2025-03-31
S01812,C02812,P1,ACTIVE,2025-03-01,2025-03-31
S01813,C02813,P2,ACTIVE,2025-03-01,2025-03-31
S01814,C02814,P2,ACTIVE,2025-03-01,2025-03-31
S01815,C02815,P3,ACTIVE,2025-03-01,2025-03-31
S01816,C02816,P3,ACTIVE,2025-03-01,2025-03-31
S01817,C02817,P3,ACTIVE,2025-03-01,2025-03-31
S01818,C02818,P1,CANCELLED,2025-03-01,2025-03-31
S01819,C02819,P3,ACTIVE,2025-03-01,2025-03-31
S01820,C02820,P3,ACTIVE,2025-03-01,2025-03-31
S01821,C02821,P1,ACTIVE,2025-03-01,2025-03-31
S01822,C02822,P1,ACTIVE,2025-03-01,2025-03-31
S01823,C02823,P1,ACTIVE,2025-03-01,2025-03-31
S01824,C02824,P2,ACTIVE,2025-03-01,2025-03-31
S01825,C02825,P4,ACTIVE,2025-03-01,2025-03-31
S01826,C02826,P2,ACTIVE,2025-03-01,2025-03-31
S01827,C02827,P1,CANCELLED,2025-03-01,2025-03-31
S01828,C02828,P1,ACTIVE,2025-03-01,2025-03-31
S01829,C02829,P2,ACTIVE,2025-03-01,2025-03-31
S01830,C02830,P2,ACTIVE,2025-03-01,2025-03-31
S01831,C02831,P3,ACTIVE,2025-03-01,2025-03-31
S01832,C02832,P2,ACTIVE,2025-03-01,2025-03-31
S01833,C02833,P1,ACTIVE,2025-03-01,2025-03-31
S01834,C02834,P2,ACTIVE,2025-03-01,2025-03-31
S01835,C02835,P4,ACTIVE,2025-03-01,2025-03-31
S01836,C02836,P1,CANCELLED,2025-03-01,2025-03-31
S01837,C02837,P2,ACTIVE,2025-03-01,2025-03-31
S01838,C02838,P3,CANCELLED,2025-03-01,2025-03-31
S01839,C02839,P2,ACTIVE,2025-03-01,2025-03-31
S01840,C02840,P3,CANCELLED,2025-03-01,2025-03-31
S01841,C02841,P1,ACTIVE,2025-03-01,2025-03-31
S01842,C02842,P2,SUSPENDED,2025-03-01,2025-03-31
S01843,C02843,P2,ACTIVE,2025-03-01,2025-03-31
S01844,C02844,P3,ACTIVE,2025-03-01,2025-03-31
S01845,C02845,P1,ACTIVE,2025-03-01,2025-03-31
S01846,C02846,P1,ACTIVE,2025-03-01,2025-03-31
S01847,C02847,P3,ACTIVE,2025-03-01,2025-03-31
S01848,C02848,P1,CANCELLED,2025-03-01,2025-03-31
S01849,C02849,P1,ACTIVE,2025-03-01,2025-03-31
S01850,C02850,P1,ACTIVE,2025-03-01,2025-03-31
S01851,C02851,P3,ACTIVE,2025-03-01,2025-03-31
S01852,C02852,P2,ACTIVE,2025-03-01,2025-03-31
S01853,C02853,P1,ACTIVE,2025-03-01,2025-03-31
S01854,C02854,P2,ACTIVE,2025-03-01,2025-03-31
S01855,C02855,P1,ACTIVE,2025-03-01,2025-03-31
S01856,C02856,P2,ACTIVE,2025-03-01,2025-03-31
S01857,C02857,P4,ACTIVE,2025-03-01,2025-03-31
S01858,C02858,P3,ACTIVE,2025-03-01,2025-03-31
S01859,C02859,P2,ACTIVE,2025-03-01,2025-03-31
S01860,C02860,P3,ACTIVE,2025-03-01,2025-03-31
S01861,C02861,P2,ACTIVE,2025-03-01,2025-03-31
S01862,C02862,P1,ACTIVE,2025-03-01,2025-03-31
S01863,C02863,P1,ACTIVE,2025-03-01,2025-03-31
S01864,C02864,P1,ACTIVE,2025-03-01,2025-03-31
S01865,C02865,P2,ACTIVE,2025-03-01,2025-03-31
S01866,C02866,P1,ACTIVE,2025-03-01,2025-03-31
S01867,C02867,P4,ACTIVE,2025-03-01,2025-03-31
S01868,C02868,P1,ACTIVE,2025-03-01,2025-03-31
S01869,C02869,P1,CANCELLED,2025-03-01,2025-03-31
S01870,C02870,P2,ACTIVE,2025-03-01,2025-03-31
S01871,C02871,P1,ACTIVE,2025-03-01,2025-03-31
S01872,C02872,P1,CANCELLED,2025-03-01,2025-03-31
S01873,C02873,P1,ACTIVE,2025-03-01,2025-03-31
S01874,C02874,P3,SUSPENDED,2025-03-01,2025-03-31
S01875,C02875,P1,ACTIVE,2025-03-01,2025-03-31
S01876,C02876,P1,ACTIVE,2025-03-01,2025-03-31
S01877,C02877,P2,ACTIVE,2025-03-01,2025-03-31
S01878,C02878,P1,CANCELLED,2025-03-01,2025-03-31
S01879,C02879,P1,ACTIVE,2025-03-01,2025-03-31
S01880,C02880,P3,ACTIVE,2025-03-01,2025-03-31
S01881,C02881,P1,ACTIVE,2025-03-01,2025-03-31
S01882,C02882,P1,ACTIVE,2025-03-01,2025-03-31
S01883,C02883,P4,ACTIVE,2025-03-01,2025-03-31
S01884,C02884,P1,ACTIVE,2025-03-01,2025-03-31
S01885,C02885,P3,CANCELLED,2025-03-01,2025-03-31
S01886,C02886,P2,ACTIVE,2025-03-01,2025-03-31
S01887,C02887,P2,ACTIVE,2025-03-01,2025-03-31
S01888,C02888,P1,ACTIVE,2025-03-01,2025-03-31
S01889,C02889,P1,ACTIVE,2025-03-01,2025-03-31
S01890,C02890,P2,ACTIVE,2025-03-01,2025-03-31
S01891,C02891,P2,ACTIVE,2025-03-01,2025-03-31
S01892,C02892,P4,ACTIVE,2025-03-01,2025-03-31
S01893,C02893,P1,ACTIVE,2025-03-01,2025-03-31
S01894,C02894,P1,ACTIVE,2025-03-01,2025-03-31
S01895,C02895,P4,SUSPENDED,2025-03-01,2025-03-31
S01896,C02896,P1,ACTIVE,2025-03-01,2025-03-31
S01897,C02897,P2,ACTIVE,2025-03-01,2025-03-31
S01898,C02898,P3,ACTIVE,2025-03-01,2025-03-31
S01899,C02899,P3,ACTIVE,2025-03-01,2025-03-31
S01900,C02900,P2,ACTIVE,2025-03-01,2025-03-31
S01901,C02901,P1,ACTIVE,2025-03-01,2025-03-31
S01902,C02902,P1,ACTIVE,2025-03-01,2025-03-31
S01903,C02903,P4,ACTIVE,2025-03-01,2025-03-31
S01904,C02904,P1,CANCELLED,2025-03-01,2025-03-31
S01905,C02905,P2,ACTIVE,2025-03-01,2025-03-31
S01906,C02906,P1,ACTIVE,2025-03-01,2025-03-31
S01907,C02907,P2,ACTIVE,2025-03-01,2025-03-31
S01908,C02908,P1,SUSPENDED,2025-03-01,2025-03-31
S01909,C02909,P2,SUSPENDED,2025-03-01,2025-03-31
S01910,C02910,P2,ACTIVE,2025-03-01,2025-03-31
S01911,C02911,P2,ACTIVE,2025-03-01,2025-03-31
S01912,C02912,P1,SUSPENDED,2025-03-01,2025-03-31
S01913,C02913,P1,ACTIVE,2025-03-01,2025-03-31
S01914,C02914,P1,SUSPENDED,2025-03-01,2025-03-31
S01915,C02915,P1,ACTIVE,2025-03-01,2025-03-31
S01916,C02916,P2,ACTIVE,2025-03-01,2025-03-31
S01917,C02917,P2,ACTIVE,2025-03-01,2025-03-31
S01918,C02918,P1,ACTIVE,2025-03-01,2025-03-31
S01919,C02919,P1,ACTIVE,2025-03-01,2025-03-31
S01920,C02920,P2,ACTIVE,2025-03-01,2025-03-31
S01921,C02921,P2,ACTIVE,2025-03-01,2025-03-31
S01922,C02922,P1,ACTIVE,2025-03-01,2025-03-31
S01923,C02923,P2,ACTIVE,2025-03-01,2025-03-31
S01924,C02924,P1,ACTIVE,2025-03-01,2025-03-31
S01925,C02925,P1,CANCELLED,2025-03-01,2025-03-31
S01926,C02926,P2,ACTIVE,2025-03-01,2025-03-31
S01927,C02927,P2,ACTIVE,2025-03-01,2025-03-31
S01928,C02928,P2,ACTIVE,2025-03-01,2025-03-31
S01929,C02929,P2,CANCELLED,2025-03-01,2025-03-31
S01930,C02930,P3,ACTIVE,2025-03-01,2025-03-31
S01931,C02931,P1,ACTIVE,2025-03-01,2025-03-31
S01932,C02932,P2,ACTIVE,2025-03-01,2025-03-31
S01933,C02933,P1,ACTIVE,2025-03-01,2025-03-31
S01934,C02934,P1,ACTIVE,2025-03-01,2025-03-31
S01935,C02935,P3,ACTIVE,2025-03-01,2025-03-31
S01936,C02936,P4,ACTIVE,2025-03-01,2025-03-31
S01937,C02937,P4,ACTIVE,2025-03-01,2025-03-31
S01938,C02938,P2,ACTIVE,2025-03-01,2025-03-31
S01939,C02939,P1,ACTIVE,2025-03-01,2025-03-31
S01940,C02940,P2,SUSPENDED,2025-03-01,2025-03-31
S01941,C02941,P1,ACTIVE,2025-03-01,2025-03-31
S01942,C02942,P1,ACTIVE,2025-03-01,2025-03-31
S01943,C02943,P3,ACTIVE,2025-03-01,2025-03-31
S01944,C02944,P1,ACTIVE,2025-03-01,2025-03-31
S01945,C02945,P2,ACTIVE,2025-03-01,2025-03-31
S01946,C02946,P1,ACTIVE,2025-03-01,2025-03-31
S01947,C02947,P1,ACTIVE,2025-03-01,2025-03-31
S01948,C02948,P3,ACTIVE,2025-03-01,2025-03-31
S01949,C02949,P2,ACTIVE,2025-03-01,2025-03-31
S01950,C02950,P1,ACTIVE,2025-03-01,2025-03-31
S01951,C02951,P2,ACTIVE,2025-03-01,2025-03-31
S01952,C02952,P2,ACTIVE,2025-03-01,2025-03-31
S01953,C02953,P4,ACTIVE,2025-03-01,2025-03-31
S01954,C02954,P2,ACTIVE,2025-03-01,2025-03-31
S01955,C02955,P1,SUSPENDED,2025-03-01,2025-03-31
S01956,C02956,P1,ACTIVE,2025-03-01,2025-03-31
S01957,C02957,P1,ACTIVE,2025-03-01,2025-03-31
S01958,C02958,P2,ACTIVE,2025-03-01,2025-03-31
S01959,C02959,P3,ACTIVE,2025-03-01,2025-03-31
S01960,C02960,P1,ACTIVE,2025-03-01,2025-03-31
S01961,C02961,P3,ACTIVE,2025-03-01,2025-03-31
S01962,C02962,P2,ACTIVE,2025-03-01,2025-03-31
S01963,C02963,P2,ACTIVE,2025-03-01,2025-03-31
S01964,C02964,P1,SUSPENDED,2025-03-01,2025-03-31
S01965,C02965,P3,ACTIVE,2025-03-01,2025-03-31
S01966,C02966,P2,ACTIVE,2025-03-01,2025-03-31
S01967,C02967,P2,ACTIVE,2025-03-01,2025-03-31
S01968,C02968,P2,ACTIVE,2025-03-01,2025-03-31
S01969,C02969,P2,ACTIVE,2025-03-01,2025-03-31
S01970,C02970,P3,ACTIVE,2025-03-01,2025-03-31
S01971,C02971,P2,SUSPENDED,2025-03-01,2025-03-31
S01972,C02972,P1,ACTIVE,2025-03-01,2025-03-31
S01973,C02973,P1,ACTIVE,2025-03-01,2025-03-31
S01974,C02974,P1,ACTIVE,2025-03-01,2025-03-31
S01975,C02975,P4,ACTIVE,2025-03-01,2025-03-31
S01976,C02976,P3,ACTIVE,2025-03-01,2025-03-31
S01977,C02977,P4,ACTIVE,2025-03-01,2025-03-31
S01978,C02978,P2,ACTIVE,2025-03-01,2025-03-31
S01979,C02979,P1,ACTIVE,2025-03-01,2025-03-31
S01980,C02980,P2,ACTIVE,2025-03-01,2025-03-31
S01981,C02981,P4,ACTIVE,2025-03-01,2025-03-31
S01982,C02982,P1,ACTIVE,2025-03-01,2025-03-31
S01983,C02983,P2,ACTIVE,2025-03-01,2025-03-31
S01984,C02984,P1,ACTIVE,2025-03-01,2025-03-31
S01985,C02985,P3,ACTIVE,2025-03-01,2025-03-31
S01986,C02986,P3,ACTIVE,2025-03-01,2025-03-31
S01987,C02987,P2,ACTIVE,2025-03-01,2025-03-31
S01988,C02988,P4,ACTIVE,2025-03-01,2025-03-31
S01989,C02989,P2,ACTIVE,2025-03-01,2025-03-31
S01990,C02990,P2,ACTIVE,2025-03-01,2025-03-31
S01991,C02991,P1,ACTIVE,2025-03-01,2025-03-31
S01992,C02992,P1,CANCELLED,2025-03-01,2025-03-31
S01993,C02993,P2,ACTIVE,2025-03-01,2025-03-31
S01994,C02994,P1,ACTIVE,2025-03-01,2025-03-31
S01995,C02995,P1,ACTIVE,2025-03-01,2025-03-31
S01996,C02996,P2,ACTIVE,2025-03-01,2025-03-31
S01997,C02997,P3,ACTIVE,2025-03-01,2025-03-31
S01998,C02998,P2,ACTIVE,2025-03-01,2025-03-31
S01999,C02999,P2,ACTIVE,2025-03-01,2025-03-31
S02000,C03000,P1,CANCELLED,2025-03-01,2025-03-31
