subscription_id	call_id	duration_sec	ts
S00857	V0018858	1175	2025-03-10T15:46:00Z
S01742	V0039071	899	2025-03-19T21:19:00Z
S00730	V0016084	266	2025-03-18T02:02:00Z
S01864	V0041801	202	2025-03-14T22:27:00Z
S01387	V0031210	1642	2025-03-12T07:12:00Z
S01840	V0041244	1367	2025-03-14T04:42:00Z
S00234	V0005279	451	2025-03-26T09:23:00Z
S00789	V0017323	1386	2025-03-18T05:45:00Z
S01833	V0041101	183	2025-03-10T03:13:00Z
S01675	Y0009183	1246	2025-04-02T18:16:00Z
S01828	V0041003	1781	2025-03-09T08:15:00Z
S00394	Y0002134	1494	2025-04-05T15:57:00Z
S00061	Y0000319	1201	2025-04-01T00:29:00Z
S00448	V0009955	750	2025-03-17T07:10:00Z
S01946	V0043658	670	2025-03-17T09:41:00Z
S01701	V0038145	269	2025-03-25T13:44:00Z
S01621	V0036371	919	2025-03-11T22:29:00Z
S00165	Y0000861	1131	2025-04-02T21:26:00Z
S00345	Y0001852	1713	2025-02-25T11:47:00Z
S01158	V0025688	84	2025-03-07T11:11:00Z
S01961	V0044005	976	2025-03-17T05:35:00Z
S01790	V0040145	1061	2025-03-18T18:48:00Z
S00720	Y0003919	1422	2025-04-02T15:26:00Z
S00256	Y0001357	894	2025-02-26T02:55:00Z
S00270	V0006060	1718	2025-03-13T22:09:00Z
S01969	V0044167	1515	2025-03-25T12:36:00Z
S00438	V0009744	856	2025-03-27T23:19:00Z
S00701	V0015464	1063	2025-03-01T17:00:00Z
S00939	Y0005102	1496	2025-04-05T13:18:00Z
S00085	V0002005	1035	2025-03-17T23:15:00Z
S01100	V0024397	1638	2025-03-20T22:55:00Z
S00472	V0010496	1479	2025-03-13T00:06:00Z
S01819	V0040831	1122	2025-03-19T07:48:00Z
S00932	V0020460	904	2025-03-11T04:02:00Z
S01367	V0030736	230	2025-03-17T04:31:00Z
S00349	V0007906	474	2025-03-21T15:00:00Z
S01891	V0042458	609	2025-03-26T04:54:00Z
S00682	Y0003703	813	2025-04-04T21:56:00Z
S00920	V0020188	930	2025-03-10T00:47:00Z
S01547	Y0008440	31	2025-02-27T13:12:00Z
S00314	V0007055	1164	2025-03-15T23:35:00Z
S01268	V0028211	347	2025-03-21T07:06:00Z
S00930	V0020447	716	2025-03-18T12:29:00Z
S01409	V0031715	748	2025-03-09T13:53:00Z
S00127	V0002872	681	2025-03-12T09:09:00Z
S01420	V0032023	28	2025-03-16T03:02:00Z
S00202	Y0001061	345	2025-02-21T13:57:00Z
S01752	Y0009604	130	2025-04-04T15:51:00Z
S01214	V0026983	753	2025-03-26T22:54:00Z
S00988	Y0005378	1529	2025-04-04T07:34:00Z
S00909	V0019931	1765	2025-03-17T18:52:00Z
S00445	V0009904	739	2025-03-04T13:57:00Z
S00560	Y0003051	1715	2025-04-03T22:07:00Z
S00932	V0020463	880	2025-03-03T08:54:00Z
S01159	Y0006310	1534	2025-04-02T05:58:00Z
S00983	V0021686	1078	2025-03-12T23:35:00Z
S00687	V0015178	270	2025-03-12T00:48:00Z
S00718	Y0003909	1787	2025-04-01T17:47:00Z
S00084	V0001972	1721	2025-03-28T15:44:00Z
S00206	Y0001085	181	2025-04-03T21:58:00Z
S00613	V0013680	543	2025-03-14T21:21:00Z
S01007	V0022202	1242	2025-03-07T07:03:00Z
S01444	V0032551	48	2025-03-20T09:35:00Z
S00922	V0020221	462	2025-03-07T11:04:00Z
S01208	V0026824	554	2025-03-22T07:14:00Z
S01913	V0042931	565	2025-03-25T22:49:00Z
S00887	V0019446	976	2025-03-07T12:27:00Z
S01527	V0034364	541	2025-03-11T02:27:00Z
S01137	V0025242	810	2025-03-26T13:33:00Z
S01303	V0029237	231	2025-03-03T18:13:00Z
S01248	Y0006811	1752	2025-02-22T19:10:00Z
S01202	V0026708	55	2025-03-02T00:08:00Z
S00658	V0014548	340	2025-03-14T01:10:00Z
S00340	V0007719	982	2025-03-24T02:13:00Z
S00339	Y0001815	673	2025-04-05T00:42:00Z
S00657	V0014544	421	2025-03-28T20:09:00Z
S01276	V0028435	371	2025-03-20T13:49:00Z
S00644	Y0003492	1383	2025-04-04T09:46:00Z
S01473	Y0008027	1216	2025-04-04T05:42:00Z
S00097	V0002256	881	2025-03-13T02:11:00Z
S00896	V0019607	1044	2025-03-25T13:10:00Z
S01803	V0040414	830	2025-03-02T04:52:00Z
S00964	V0021250	1287	2025-03-23T23:34:00Z
S01366	V0030712	850	2025-03-17T02:48:00Z
S00758	V0016654	945	2025-03-15T17:53:00Z
S01829	V0041007	837	2025-03-13T08:09:00Z
S01733	V0038839	1690	2025-03-22T03:29:00Z
S01859	V0041719	27	2025-03-08T01:56:00Z
S00036	V0000810	1326	2025-03-04T04:42:00Z
S00024	V0000597	1073	2025-03-01T00:35:00Z
S00730	V0016105	1052	2025-03-02T12:06:00Z
S00584	V0013025	1704	2025-03-21T22:24:00Z
S00892	V0019543	138	2025-03-08T04:59:00Z
S00910	V0019962	964	2025-03-15T16:39:00Z
S00434	Y0002366	1206	2025-02-28T23:36:00Z
S01071	V0023800	1616	2025-03-20T03:57:00Z
S01831	V0041066	345	2025-03-10T23:07:00Z
S00753	V0016597	827	2025-03-22T19:02:00Z
S00426	Y0002318	885	2025-04-05T12:37:00Z
S01299	V0029098	1088	2025-03-28T11:31:00Z
S01990	V0044630	1395	2025-03-15T06:37:00Z
S01537	V0034643	1736	2025-03-07T07:28:00Z
S00414	V0009217	702	2025-03-12T22:16:00Z
S01387	V0031212	941	2025-03-14T23:42:00Z
S01473	V0033205	880	2025-03-26T04:09:00Z
S00586	V0013114	1506	2025-03-26T11:33:00Z
S00909	V0019933	163	2025-03-28T18:15:00Z
S01950	Y0010637	1581	2025-02-24T10:32:00Z
S00106	V0002450	1423	2025-03-09T02:37:00Z
S00059	V0001369	62	2025-03-12T07:27:00Z
S01015	V0022427	620	2025-03-28T12:30:00Z
S00462	V0010265	813	2025-03-18T12:40:00Z
S01529	V0034467	1589	2025-03-23T15:25:00Z
S01226	V0027272	651	2025-03-09T15:04:00Z
S00153	V0003421	1168	2025-03-01T12:01:00Z
S01194	V0026561	684	2025-03-01T13:53:00Z
S01137	V0025234	148	2025-03-23T14:02:00Z
S00234	V0005310	1121	2025-03-10T17:26:00Z
S01581	Y0008631	480	2025-02-22T12:56:00Z
S01991	V0044664	110	2025-03-04T16:17:00Z
S01432	V0032271	1455	2025-03-05T08:58:00Z
S01403	V0031562	605	2025-03-10T02:44:00Z
S00753	V0016595	1508	2025-03-05T01:45:00Z
S01013	V0022389	650	2025-03-09T01:31:00Z
S01950	Y0010641	1054	2025-02-28T03:30:00Z
S01099	Y0005994	821	2025-02-20T00:17:00Z
S01854	V0041564	74	2025-03-03T17:21:00Z
S00073	V0001699	459	2025-03-02T00:17:00Z
S01917	Y0010477	948	2025-02-28T22:18:00Z
S00677	Y0003675	1035	2025-04-04T05:37:00Z
S00461	V0010238	633	2025-03-02T00:40:00Z
S01282	V0028606	1719	2025-03-12T02:11:00Z
S01051	V0023289	173	2025-03-12T09:58:00Z
S00617	V0013771	316	2025-03-13T04:12:00Z
S00598	V0013336	485	2025-03-07T03:01:00Z
S01389	Y0007573	981	2025-04-02T00:29:00Z
S01448	V0032664	876	2025-03-24T05:51:00Z
S00544	V0012068	1279	2025-03-01T01:51:00Z
S00046	V0001074	404	2025-03-09T09:16:00Z
S00962	Y0005233	586	2025-04-05T07:17:00Z
S00211	V0004731	1768	2025-03-10T02:45:00Z
S01745	V0039122	1428	2025-03-07T01:06:00Z
S01270	V0028287	1564	2025-03-27T15:21:00Z
S01052	Y0005739	146	2025-02-21T12:25:00Z
S01013	Y0005522	36	2025-04-03T15:03:00Z
S01310	V0029402	1335	2025-03-22T10:04:00Z
S00415	Y0002255	1500	2025-02-21T08:12:00Z
S00491	V0010945	1525	2025-03-24T21:13:00Z
S00750	V0016544	1148	2025-03-04T00:20:00Z
S01789	V0040126	1356	2025-03-19T17:21:00Z
S00685	Y0003718	793	2025-04-03T23:32:00Z
S00660	V0014615	880	2025-03-21T21:15:00Z
S01233	Y0006720	1047	2025-02-28T00:34:00Z
S01610	V0036148	224	2025-03-15T23:36:00Z
S01818	V0040804	1683	2025-03-20T12:14:00Z
S00676	Y0003667	1754	2025-02-22T22:06:00Z
S01257	V0027942	1289	2025-03-27T15:57:00Z
S00837	V0018386	1373	2025-03-22T07:41:00Z
S00810	Y0004410	773	2025-04-05T17:44:00Z
S00846	V0018649	109	2025-03-20T18:13:00Z
S00145	V0003242	323	2025-03-15T04:34:00Z
S01116	V0024760	1350	2025-03-05T11:08:00Z
S01346	V0030211	737	2025-03-07T12:42:00Z
S00552	V0012296	898	2025-03-10T22:48:00Z
S01467	V0033106	1505	2025-03-27T17:08:00Z
S01875	Y0010264	328	2025-04-02T06:45:00Z
S01202	V0026715	918	2025-03-24T17:02:00Z
S01679	V0037698	1231	2025-03-09T19:27:00Z
S01871	Y0010240	1682	2025-02-22T02:32:00Z
S00286	V0006387	705	2025-03-13T04:52:00Z
S01534	V0034580	948	2025-03-06T15:05:00Z
S01270	V0028300	1091	2025-03-11T15:15:00Z
S00943	V0020767	1482	2025-03-04T04:05:00Z
S00575	V0012849	1481	2025-03-28T21:52:00Z
S01941	V0043544	522	2025-03-01T19:11:00Z
S00947	V0020860	831	2025-03-24T19:12:00Z
S01046	Y0005699	1665	2025-04-05T05:27:00Z
S00977	V0021530	802	2025-03-17T13:21:00Z
S00956	V0021066	1717	2025-03-25T04:52:00Z
S01814	Y0009927	361	2025-02-22T10:25:00Z
S01476	V0033263	913	2025-03-23T18:17:00Z
S01942	V0043559	870	2025-03-02T01:22:00Z
S00020	V0000557	1629	2025-03-27T10:43:00Z
S01388	V0031257	1081	2025-03-18T20:28:00Z
S00046	V0001056	1166	2025-03-14T15:47:00Z
S00514	Y0002820	625	2025-04-05T10:14:00Z
S01791	V0040178	1243	2025-03-11T06:48:00Z
S00707	V0015600	553	2025-03-11T00:33:00Z
S01232	V0027390	1053	2025-03-13T02:05:00Z
S01472	Y0008019	1295	2025-04-03T07:10:00Z
S01659	V0037214	375	2025-03-08T22:10:00Z
S00303	V0006813	728	2025-03-22T16:29:00Z
S00398	V0008848	1489	2025-03-12T14:48:00Z
S00071	V0001633	1558	2025-03-19T04:25:00Z
S01831	V0041053	1146	2025-03-13T09:33:00Z
S00472	Y0002573	323	2025-04-05T07:10:00Z
S01216	V0027013	1249	2025-03-16T18:29:00Z
S01506	V0033949	886	2025-03-11T05:55:00Z
S01463	V0033011	1553	2025-03-26T16:28:00Z
S01233	V0027406	326	2025-03-08T13:35:00Z
S00702	Y0003814	114	2025-02-28T06:50:00Z
S01798	V0040314	285	2025-03-20T22:37:00Z
S00137	V0003083	55	2025-03-16T22:14:00Z
S01710	V0038360	556	2025-03-08T11:23:00Z
S01528	V0034406	236	2025-03-09T20:14:00Z
S01212	V0026936	1711	2025-03-15T14:21:00Z
S00088	V0002073	652	2025-03-06T11:25:00Z
S01825	V0040937	554	2025-03-06T09:14:00Z
S01161	Y0006324	1563	2025-04-01T13:34:00Z
S00933	Y0005068	531	2025-04-04T09:45:00Z
S00570	Y0003105	942	2025-04-02T15:14:00Z
S00941	V0020690	808	2025-03-02T10:11:00Z
S00460	V0010212	239	2025-03-27T17:30:00Z
S01647	V0036906	1560	2025-03-25T00:47:00Z
S01646	Y0009005	994	2025-04-05T14:15:00Z
S00149	V0003327	346	2025-03-23T16:12:00Z
S00200	V0004513	1199	2025-03-27T16:01:00Z
S00524	V0011656	695	2025-03-15T05:21:00Z
S01357	V0030505	962	2025-03-05T19:55:00Z
S01644	Y0008995	51	2025-04-04T12:11:00Z
S01564	V0035212	1404	2025-03-06T05:54:00Z
S01806	V0040504	1781	2025-03-17T17:08:00Z
S01825	V0040926	1381	2025-03-22T16:34:00Z
S01107	V0024584	1560	2025-03-02T03:20:00Z
S01011	V0022335	1728	2025-03-18T12:08:00Z
S00285	Y0001512	1645	2025-04-05T01:02:00Z
S01297	V0029046	393	2025-03-01T17:57:00Z
S00611	V0013635	1430	2025-03-10T09:52:00Z
S00661	V0014627	138	2025-03-04T01:25:00Z
S00465	Y0002546	70	2025-02-20T02:00:00Z
S01583	V0035611	1052	2025-03-03T05:31:00Z
S01242	V0027574	531	2025-03-26T08:41:00Z
S01871	Y0010243	51	2025-02-24T21:55:00Z
S00833	V0018266	153	2025-03-14T22:17:00Z
S00873	V0019145	416	2025-03-04T08:18:00Z
S00686	V0015165	1334	2025-03-05T04:36:00Z
S00352	Y0001894	991	2025-04-01T11:54:00Z
S00460	V0010221	1732	2025-03-23T06:51:00Z
S01301	V0029163	684	2025-03-01T14:39:00Z
S01899	V0042642	1298	2025-03-13T01:02:00Z
S01001	V0022063	619	2025-03-15T23:12:00Z
S00585	Y0003180	918	2025-04-02T04:36:00Z
S00524	V0011664	358	2025-03-02T11:57:00Z
S01264	Y0006889	325	2025-02-22T07:06:00Z
S01827	V0040993	398	2025-03-07T15:45:00Z
S01870	V0041951	913	2025-03-01T04:43:00Z
S00075	V0001767	438	2025-03-17T00:50:00Z
S00558	V0012409	1078	2025-03-22T10:12:00Z
S00163	V0003636	1276	2025-03-21T01:46:00Z
S00956	V0021083	910	2025-03-05T17:40:00Z
S01541	V0034734	448	2025-03-21T07:59:00Z
S00749	V0016504	1743	2025-03-19T22:55:00Z
S00935	V0020558	145	2025-03-13T10:41:00Z
S00055	V0001253	1725	2025-03-09T14:10:00Z
S01362	V0030609	874	2025-03-21T23:56:00Z
S00004	V0000120	536	2025-03-01T22:39:00Z
S00695	V0015347	201	2025-03-05T06:05:00Z
S01658	V0037185	1433	2025-03-15T08:42:00Z
S01929	V0043289	514	2025-03-26T15:06:00Z
S00030	V0000658	998	2025-03-04T21:51:00Z
S00900	V0019744	364	2025-03-05T10:17:00Z
S00599	V0013350	904	2025-03-28T05:07:00Z
S01801	V0040357	838	2025-03-18T13:40:00Z
S00964	V0021239	724	2025-03-15T22:48:00Z
S00940	Y0005105	24	2025-02-25T16:40:00Z
S01497	V0033768	719	2025-03-12T21:08:00Z
S00762	V0016727	112	2025-03-01T04:05:00Z
S00543	V0012047	1375	2025-03-23T01:20:00Z
S01906	V0042833	955	2025-03-06T02:39:00Z
S01493	V0033672	1407	2025-03-09T08:18:00Z
S00841	V0018512	1401	2025-03-20T01:09:00Z
S01687	V0037851	724	2025-03-02T18:44:00Z
S00182	V0004059	1484	2025-03-03T01:47:00Z
S01247	V0027696	1361	2025-03-11T03:04:00Z
S01317	Y0007164	273	2025-02-22T22:15:00Z
S01389	Y0007574	798	2025-04-01T02:28:00Z
S01405	V0031578	665	2025-03-26T22:14:00Z
S00246	V0005570	122	2025-03-21T09:46:00Z
S01717	V0038440	998	2025-03-01T10:00:00Z
S00207	V0004637	543	2025-03-19T04:08:00Z
S01038	V0022934	1681	2025-03-20T13:25:00Z
S01149	V0025465	817	2025-03-08T09:14:00Z
S00277	Y0001470	458	2025-04-03T06:48:00Z
S00365	V0008284	1512	2025-03-13T02:17:00Z
S01345	V0030209	480	2025-03-05T10:23:00Z
S01153	V0025556	1548	2025-03-10T23:55:00Z
S00609	V0013578	764	2025-03-03T19:59:00Z
S00903	V0019795	141	2025-03-10T17:03:00Z
S00361	V0008231	283	2025-03-07T02:09:00Z
S01706	V0038279	514	2025-03-11T08:16:00Z
S01879	V0042212	981	2025-03-05T08:18:00Z
S00524	V0011679	669	2025-03-05T14:34:00Z
S01521	Y0008289	215	2025-04-02T07:16:00Z
S01417	Y0007724	1185	2025-04-05T10:47:00Z
S01882	Y0010300	566	2025-04-01T16:38:00Z
S01749	Y0009587	940	2025-02-24T14:41:00Z
S01859	Y0010180	1565	2025-02-27T19:15:00Z
S00141	V0003178	985	2025-03-10T06:33:00Z
S00265	V0005950	1334	2025-03-16T19:58:00Z
S01707	V0038310	925	2025-03-25T11:14:00Z
S00681	V0015068	1557	2025-03-05T17:17:00Z
S00004	V0000114	1135	2025-03-09T03:02:00Z
S01045	V0023136	751	2025-03-11T14:19:00Z
S01334	Y0007252	470	2025-04-05T03:57:00Z
S00856	V0018842	364	2025-03-17T10:04:00Z
S01977	V0044352	1677	2025-03-26T20:21:00Z
S01831	V0041063	1471	2025-03-13T08:54:00Z
S01226	V0027276	70	2025-03-21T09:33:00Z
S01972	V0044232	210	2025-03-01T23:19:00Z
S00866	Y0004714	1261	2025-04-04T20:52:00Z
S00005	V0000141	1308	2025-03-14T01:09:00Z
S00686	V0015153	1605	2025-03-05T20:24:00Z
S01331	V0029895	671	2025-03-19T06:49:00Z
S01843	V0041319	1306	2025-03-15T18:26:00Z
S00982	V0021658	283	2025-03-17T12:05:00Z
S01014	V0022414	511	2025-03-27T08:25:00Z
S01235	V0027467	237	2025-03-20T12:27:00Z
S00423	V0009410	132	2025-03-11T17:01:00Z
S00251	V0005712	321	2025-03-11T05:29:00Z
S01475	V0033247	978	2025-03-21T06:47:00Z
S01166	V0025911	1384	2025-03-04T10:41:00Z
S01888	Y0010328	476	2025-04-02T21:40:00Z
S00153	V0003432	1062	2025-03-16T07:02:00Z
S00113	V0002601	1590	2025-03-02T17:06:00Z
S00925	V0020316	1108	2025-03-03T07:51:00Z
S00097	V0002271	329	2025-03-09T06:42:00Z
S01390	V0031302	866	2025-03-18T11:47:00Z
S00880	V0019279	1761	2025-03-05T22:03:00Z
S00514	V0011426	448	2025-03-18T18:27:00Z
S00690	V0015216	1114	2025-03-14T11:20:00Z
S00287	V0006404	631	2025-03-09T06:04:00Z
S00376	Y0002032	556	2025-02-26T00:01:00Z
S01318	V0029581	177	2025-03-20T13:13:00Z
S00878	V0019242	1013	2025-03-09T13:17:00Z
S01083	V0024078	1126	2025-03-17T13:20:00Z
S00561	Y0003061	244	2025-04-05T01:59:00Z
S01971	V0044204	1776	2025-03-01T10:05:00Z
S00295	V0006663	906	2025-03-20T22:30:00Z
S01799	V0040338	73	2025-03-05T22:51:00Z
S01095	V0024287	1603	2025-03-18T03:31:00Z
S01799	V0040332	133	2025-03-15T16:02:00Z
S00189	V0004254	955	2025-03-18T18:46:00Z
S00330	V0007491	294	2025-03-04T01:14:00Z
S00170	Y0000892	553	2025-04-03T22:34:00Z
S00888	V0019460	1288	2025-03-13T17:28:00Z
S00872	V0019123	899	2025-03-03T16:11:00Z
S01029	Y0005610	1205	2025-04-02T14:52:00Z
S00181	V0004026	1298	2025-03-05T16:37:00Z
S01018	V0022479	1389	2025-03-25T23:08:00Z
S00488	V0010886	702	2025-03-25T08:24:00Z
S01006	V0022197	891	2025-03-05T19:54:00Z
S00605	V0013509	1279	2025-03-22T07:32:00Z
S01860	V0041729	1515	2025-03-11T02:53:00Z
S01310	V0029420	1233	2025-03-11T10:22:00Z
S00750	Y0004088	186	2025-02-25T11:43:00Z
S01793	Y0009813	1645	2025-02-24T16:05:00Z
S01124	V0024954	641	2025-03-22T15:21:00Z
S01140	V0025283	776	2025-03-04T10:21:00Z
S00182	V0004031	482	2025-03-11T06:01:00Z
S01015	V0022426	735	2025-03-03T20:17:00Z
S00214	V0004796	1729	2025-03-17T21:51:00Z
S01375	V0030904	287	2025-03-26T04:22:00Z
S00346	V0007859	1490	2025-03-16T10:08:00Z
S01501	V0033850	998	2025-03-08T07:14:00Z
S01502	V0033858	980	2025-03-02T09:31:00Z
S01009	V0022264	35	2025-03-13T23:20:00Z
S00898	Y0004892	609	2025-04-02T13:23:00Z
S00078	V0001859	762	2025-03-15T08:19:00Z
S01145	V0025368	1273	2025-03-12T07:15:00Z
S00187	V0004197	1660	2025-03-04T08:38:00Z
S01077	V0023913	465	2025-03-01T05:30:00Z
S00429	V0009588	208	2025-03-06T22:30:00Z
S00930	V0020425	1241	2025-03-27T17:26:00Z
S01382	Y0007534	1781	2025-04-03T19:29:00Z
S01165	V0025892	438	2025-03-01T13:18:00Z
S00222	V0004948	362	2025-03-26T07:51:00Z
S00123	V0002798	1226	2025-03-02T00:08:00Z
S00373	V0008387	1116	2025-03-28T20:17:00Z
S00753	V0016598	1117	2025-03-23T08:47:00Z
S00031	Y0000166	1180	2025-04-01T23:19:00Z
S01608	V0036104	627	2025-03-23T18:03:00Z
S01299	V0029116	502	2025-03-27T03:25:00Z
S00159	Y0000829	1556	2025-02-24T12:11:00Z
S00862	V0018925	1137	2025-03-12T19:13:00Z
S00690	V0015235	51	2025-03-20T01:00:00Z
S00007	V0000227	1678	2025-03-13T04:43:00Z
S01857	Y0010170	178	2025-04-05T09:48:00Z
S01479	V0033364	1480	2025-03-02T13:20:00Z
S01921	V0043120	1273	2025-03-01T14:39:00Z
S00390	V0008770	772	2025-03-24T17:07:00Z
S01067	V0023724	1677	2025-03-05T14:31:00Z
S00509	V0011333	204	2025-03-09T03:29:00Z
S01946	V0043653	226	2025-03-09T18:13:00Z
S01705	V0038260	168	2025-03-03T13:04:00Z
S01614	Y0008829	1336	2025-02-20T02:33:00Z
S00656	Y0003567	912	2025-02-27T01:11:00Z
S00246	V0005580	1138	2025-03-17T16:29:00Z
S01880	V0042238	613	2025-03-15T00:50:00Z
S01099	V0024391	1458	2025-03-01T12:04:00Z
S01670	V0037474	1221	2025-03-18T20:07:00Z
S00790	Y0004305	1157	2025-04-04T01:29:00Z
S01589	Y0008684	1388	2025-02-23T13:28:00Z
S01871	V0042012	792	2025-03-21T22:23:00Z
S01042	V0023034	1641	2025-03-20T21:09:00Z
S01703	V0038205	1229	2025-03-20T15:52:00Z
S00786	Y0004282	428	2025-04-04T23:22:00Z
S01848	V0041455	1636	2025-03-07T00:36:00Z
S00986	V0021720	770	2025-03-28T00:50:00Z
S01257	V0027941	1768	2025-03-28T18:41:00Z
S00077	V0001825	844	2025-03-23T02:33:00Z
S01493	V0033664	286	2025-03-23T16:50:00Z
S01265	V0028157	1416	2025-03-14T11:08:00Z
S00822	V0018074	368	2025-03-16T07:37:00Z
S00379	Y0002047	474	2025-02-23T20:14:00Z
S01294	V0028942	414	2025-03-12T15:39:00Z
S00378	V0008494	1179	2025-03-26T09:10:00Z
S00034	V0000758	1665	2025-03-08T00:11:00Z
S00941	Y0005109	482	2025-04-03T02:34:00Z
S01353	Y0007369	1262	2025-04-05T06:46:00Z
S01940	V0043521	1370	2025-03-05T16:32:00Z
S01103	V0024507	1429	2025-03-03T18:12:00Z
S01571	Y0008583	612	2025-04-01T21:05:00Z
S01491	V0033635	370	2025-03-12T17:02:00Z
S01220	Y0006651	27	2025-04-05T08:28:00Z
S00328	V0007403	1089	2025-03-21T09:10:00Z
S01463	V0033002	128	2025-03-23T15:22:00Z
S00461	V0010257	1422	2025-03-17T12:05:00Z
S00906	Y0004935	957	2025-02-26T15:58:00Z
S01505	V0033937	1451	2025-03-01T02:00:00Z
S01541	V0034746	892	2025-03-01T23:35:00Z
S00845	V0018613	535	2025-03-16T22:35:00Z
S00713	Y0003876	930	2025-02-25T21:52:00Z
S01701	V0038163	1355	2025-03-20T12:32:00Z
S01147	V0025429	360	2025-03-14T15:18:00Z
S00114	V0002609	1308	2025-03-07T04:32:00Z
S00089	V0002102	1404	2025-03-12T15:09:00Z
S01862	V0041766	555	2025-03-16T05:14:00Z
S00242	V0005485	1722	2025-03-13T21:45:00Z
S01966	V0044094	1357	2025-03-03T05:46:00Z
S01995	V0044776	1794	2025-03-28T12:18:00Z
S00052	V0001175	971	2025-03-26T06:15:00Z
S00242	Y0001271	1591	2025-04-01T05:54:00Z
S01405	V0031591	532	2025-03-07T11:46:00Z
S00951	Y0005169	877	2025-02-26T10:22:00Z
S00383	V0008603	358	2025-03-06T13:01:00Z
S01690	V0037920	1211	2025-03-02T16:33:00Z
S00371	V0008334	670	2025-03-19T11:49:00Z
S01595	Y0008718	1120	2025-02-23T15:07:00Z
S01159	V0025733	1756	2025-03-25T00:56:00Z
S00755	V0016638	779	2025-03-25T22:40:00Z
S01674	Y0009174	1026	2025-02-21T17:17:00Z
S00849	Y0004633	1312	2025-02-20T03:49:00Z
S01624	V0036491	40	2025-03-18T12:46:00Z
S01712	Y0009387	532	2025-02-28T23:20:00Z
S00087	V0002071	152	2025-03-12T18:43:00Z
S00119	V0002685	1281	2025-03-24T11:47:00Z
S00980	V0021597	1740	2025-03-04T07:11:00Z
S01508	V0034004	1718	2025-03-04T00:07:00Z
S00200	V0004507	968	2025-03-09T04:38:00Z
S01015	V0022439	254	2025-03-21T00:59:00Z
S00909	Y0004945	864	2025-02-23T21:31:00Z
S00281	V0006298	664	2025-03-24T10:32:00Z
S01895	V0042566	869	2025-03-21T03:35:00Z
S01187	V0026410	1666	2025-03-08T01:55:00Z
S00111	Y0000567	844	2025-04-02T17:14:00Z
S01013	V0022391	944	2025-03-21T18:25:00Z
S00133	V0002985	1368	2025-03-06T08:10:00Z
S00896	V0019610	1639	2025-03-09T05:12:00Z
S00461	V0010258	1579	2025-03-26T03:21:00Z
S01959	V0043963	648	2025-03-04T04:31:00Z
S01018	V0022496	920	2025-03-08T00:57:00Z
S00117	V0002647	1197	2025-03-14T23:38:00Z
S01056	V0023462	1304	2025-03-15T22:53:00Z
S00589	Y0003198	187	2025-04-01T05:37:00Z
S00317	V0007123	311	2025-03-01T21:02:00Z
S01422	V0032081	238	2025-03-03T04:50:00Z
S00627	Y0003398	1233	2025-02-23T09:24:00Z
S01491	V0033621	439	2025-03-14T06:10:00Z
S01218	V0027064	181	2025-03-03T09:52:00Z
S01241	V0027547	248	2025-03-22T14:34:00Z
S01024	V0022658	973	2025-03-18T05:34:00Z
S01658	V0037196	229	2025-03-28T23:57:00Z
S01327	V0029805	1501	2025-03-20T06:08:00Z
S01157	Y0006300	660	2025-02-24T19:04:00Z
S01183	Y0006459	1748	2025-02-28T07:34:00Z
S00939	V0020650	1352	2025-03-01T13:56:00Z
S00128	Y0000654	572	2025-02-22T00:04:00Z
S01967	V0044119	1524	2025-03-16T03:57:00Z
S01627	V0036549	1198	2025-03-22T15:14:00Z
S01301	Y0007089	267	2025-04-05T07:34:00Z
S01011	V0022339	185	2025-03-08T02:42:00Z
S00204	Y0001074	223	2025-02-27T05:26:00Z
S00122	V0002754	392	2025-03-17T01:32:00Z
S01701	V0038166	91	2025-03-18T06:19:00Z
S01022	Y0005572	1432	2025-02-23T07:00:00Z
S01774	V0039790	1737	2025-03-16T14:50:00Z
S00885	V0019404	942	2025-03-17T03:37:00Z
S01229	V0027325	281	2025-03-06T19:47:00Z
S01283	V0028630	347	2025-03-28T23:27:00Z
S00936	V0020581	900	2025-03-09T11:30:00Z
S00572	V0012807	1507	2025-03-25T19:25:00Z
S00661	V0014650	1071	2025-03-06T22:05:00Z
S00554	V0012340	559	2025-03-27T09:19:00Z
S00707	V0015578	1158	2025-03-08T10:52:00Z
S01956	Y0010671	1714	2025-02-27T22:54:00Z
S01543	V0034768	1677	2025-03-27T02:41:00Z
S00809	V0017838	1555	2025-03-19T21:32:00Z
S01606	V0036057	327	2025-03-13T05:26:00Z
S00605	V0013495	1028	2025-03-12T21:51:00Z
S01303	Y0007098	1045	2025-04-05T21:22:00Z
S00825	Y0004499	1765	2025-04-05T20:49:00Z
S00898	V0019683	1051	2025-03-02T22:42:00Z
S00012	V0000346	1041	2025-03-06T07:40:00Z
S01431	V0032249	1533	2025-03-12T10:49:00Z
S00533	V0011846	335	2025-03-17T02:00:00Z
S00551	V0012284	571	2025-03-12T17:52:00Z
S00205	V0004577	629	2025-03-10T15:06:00Z
S01429	V0032190	258	2025-03-19T05:16:00Z
S00063	V0001470	1053	2025-03-05T05:07:00Z
S00836	Y0004567	145	2025-02-27T05:11:00Z
S00845	V0018625	946	2025-03-01T09:23:00Z
S01089	V0024197	1468	2025-03-03T17:08:00Z
S01095	V0024284	1555	2025-03-17T01:13:00Z
S01276	V0028427	711	2025-03-24T08:28:00Z
